"Time","ankleAngleVel","kneeAngleVel","HipAngleVel","MetheadVel.X","MetheadVel.Z","heelVel.Z","lateralMalleoleiVel.Z","kneeMarkerVel.Z","hipMarkerVel.Z","footRotationAngle","hipAbdAdd","ankleAngle","kneeAngle","hipFlex","trunk.X","hip.X","knee.X","lateralMalleolei.X","heel.X","Methead.X","trunk.Y","hip.Y","knee.Y","lateralMalleolei.Y","heel.Y","Methead.Y","trunk.Z","hip.Z","knee.Z","lateralMalleolei.Z","heel.Z","Methead.Z"
0.46,-40.34,-411.99,-340,0.7956,-0.4057,-0.4811,-0.5109,-0.672,-0.1473,-25.99,140.2,-14.1,27.8,139.6,480.74,469.73,573.09,606.12,603.17,662.22,303.64,299.61,250.16,243.73,247.87,219.09,406.07,358.72,222.66,75.74,48.79,46.92
0.465,-17.59,-295.16,-342.9,0.629,-0.4737,-0.4887,-0.5203,-0.6252,-0.1538,-26.1,141.7,-14.2,25.9,141.2,484.27,473.86,575.06,609.46,606.38,665.52,302.9,298.86,251.84,245.48,249.84,220.87,405.57,357.99,219.08,73.35,46.28,44.92
0.47,9.02,-164.72,-316.43,0.4603,-0.5113,-0.4906,-0.5291,-0.5748,-0.1521,-26.25,143.1,-14.3,24.7,142.7,488.07,478.25,577.41,612.19,608.53,668,302.21,297.99,253.6,248.14,252.17,222.83,405.03,357.23,216.1,70.86,43.83,42.3
0.475,22.09,-48.69,-294.55,0.3103,-0.5001,-0.4791,-0.5437,-0.5291,-0.1494,-26.84,144.1,-14.1,24.3,143.9,491.7,482.43,580.21,613.75,609.92,669.62,301.64,297.19,255.48,251.29,255.45,225.25,404.37,356.56,213.6,68.18,41.28,39.15
0.48,38.43,33.21,-234.86,0.1864,-0.4547,-0.4422,-0.5333,-0.4869,-0.1455,-27.04,145.1,-13.9,24.5,144.8,495.64,486.79,582.92,614.47,610.59,670.45,300.81,296.68,257.31,255.36,258.58,228.03,403.6,355.82,211.54,65.21,38.72,35.5
0.485,96.27,87.85,-219.11,0.103,-0.4035,-0.3929,-0.4979,-0.4523,-0.144,-27.27,146.2,-13.7,24.9,146,499.44,491.28,586.02,614.59,610.75,670.54,300.21,295.98,259.19,258.77,261.69,230.87,402.83,355.09,209.63,62.18,36.09,31.47
0.49,225.35,135.44,-187.25,0.0408,-0.3593,-0.3377,-0.4449,-0.4214,-0.1434,-27.35,146.6,-13.5,25.3,146.5,503.64,495.53,589.12,614.3,610.25,670.15,299.45,295.2,260.99,260.46,264.65,233.67,402.03,354.2,207.82,59.05,33.32,27.48
0.495,327.81,123.62,-153.91,-0.0025,-0.3083,-0.2834,-0.3968,-0.3938,-0.1408,-27.23,147.6,-12.2,26,147.4,507.27,499.79,592.32,613.67,608.93,669.07,298.62,294.83,262.97,263.06,267.3,236.35,401.23,353.43,206.02,56.16,30.95,25.01
0.5,375.2,91.58,-147.76,-0.0276,-0.2441,-0.2277,-0.3399,-0.3566,-0.14,-27.22,147.9,-9.4,27.2,147.8,511.14,503.74,595.42,612.14,607.64,668.07,297.77,294.28,264.73,266.07,269.84,238.76,400.4,352.76,204.13,53.14,29.45,24.69
0.505,306.46,18.02,-137.07,-0.0357,-0.1702,-0.174,-0.2759,-0.3061,-0.1381,-27.01,148.5,-7.2,27.4,148.4,514.94,507.73,598.34,612,606.78,667.35,296.92,293.31,266.39,267.17,271.77,240.9,399.57,352.15,202.17,51.4,29.01,25.8
0.51,182.71,-41.5,-173.33,-0.03,-0.0921,-0.1201,-0.2071,-0.2424,-0.129,-27.14,148.8,-6,27.2,148.8,518.6,511.41,601.24,613.65,606.87,667.37,296.18,292.66,268.07,269.18,273.6,242.59,398.83,351.52,200.04,50.84,29.14,26.75
0.515,84.94,-42.8,-209.88,-0.0176,-0.0218,-0.0769,-0.1485,-0.1721,-0.1067,-27.3,149.5,-6.1,26.4,149.5,522.2,515.27,603.73,616.14,607.3,667.57,295.45,291.92,269.09,270.63,274.94,243.84,398.17,350.82,198,51.1,29.4,26.96
0.52,86.53,42.24,-247.52,0.0084,0.0165,0.0149,-0.075,-0.1002,-0.0744,-28.27,150.5,-5.7,26.4,150.5,525.64,519.33,606.7,617.54,607.8,667.88,294.68,291.04,270.25,272.14,276.98,244.68,397.5,350.19,196.41,51.01,29.66,26.88
0.525,134.96,166.05,-228.53,0.0349,0.0137,0.0551,-0.0033,-0.0295,-0.0372,-27.24,151.7,-5.5,26.5,151.8,529.14,523.78,609.98,618.74,608.27,668.24,294.29,290.12,271.17,271.8,276.07,245.19,397.03,349.55,195.77,51.18,29.9,26.95
0.53,218.1,296.79,-176.87,0.057,-0.0167,0.0806,0.0465,0.0369,0.0059,-26.74,152.7,-4.3,28,152.9,532.2,527.96,614.08,619.14,608.48,668.66,294.2,289.18,271.45,271.67,275.61,245.29,396.8,348.92,196.23,51.41,30.02,26.99
0.535,150.01,368.83,-114.92,0.0634,-0.0425,0.0363,0.0573,0.0997,0.0544,-26.68,153.3,-3.4,29.7,153.4,535.37,531.93,618.62,619.88,608.87,669.04,294.11,288.18,271.55,270.51,275.34,245.11,396.83,348.64,197.51,51.82,30.09,26.86
0.54,101.39,356.31,-103.19,0.0618,-0.0533,0.0241,0.0568,0.1531,0.105,-26.11,153.5,-1.4,32.3,153.6,538.37,535.58,623.25,619.04,607.78,669.27,294.32,287.39,271.21,269.66,274.94,244.81,397.17,348.86,199.22,51.63,29.47,26.39
0.545,17.28,293.02,-94.77,0.058,-0.0569,0.0182,0.0585,0.1908,0.1524,-26.39,153.8,-2.5,33.9,153.9,541.3,539.15,627.51,620.13,608.98,669.49,294.55,286.67,270.66,270.31,274.51,244.48,397.77,349.7,201.01,52.41,31.7,25.83
0.55,33.3,183.87,-115.34,0.0485,-0.0629,0.0122,0.0545,0.2045,0.1946,-26.43,154.7,-2.3,35.1,154.7,543.3,542.2,630.84,620.75,609.66,669.81,294.55,285.92,269.63,270.02,274.01,244.11,398.97,350.89,202.66,52.98,32.21,25.37
0.555,95.68,86.33,-98.08,0.0422,-0.0662,0.0113,0.0468,0.1935,0.2379,-26.73,155.1,-3,35.6,155,545.3,544.68,633.33,621.88,611.46,670.2,294.83,284.96,268.72,269.13,273.51,243.92,400.1,352.45,204.01,53.72,33.04,24.97
0.56,77.1,-3.68,-22.33,0.0331,-0.0656,0.0165,0.0352,0.1622,0.2703,-26.7,155.6,-0.7,36,155.4,546.94,546.76,634.96,622.06,611.01,670.54,295.19,284.45,267.71,269.88,273.47,243.53,401.33,354.24,205.03,53.71,30.95,24.62
0.565,99.37,-71.09,-1.02,0.0313,-0.0559,0.0305,0.0328,0.1184,0.29,-25.57,155.6,-0.6,35.6,155.3,548.84,548.35,635.56,622.37,610.84,670.66,295.23,283.91,266.7,269.1,271.87,243.25,402.5,356.07,205.66,53.94,30.6,24.29
0.57,-24.52,-142.54,32.49,0.0236,-0.0446,-0.0197,0.0093,0.0687,0.2894,-24.84,155.3,-0.7,35.1,154.8,551.04,549.79,635.66,622.43,610.95,670.78,295.52,283.45,265.94,268.46,270.64,242.95,403.83,357.81,205.95,53.94,30.57,24.04
0.575,-69.89,-191.59,4.43,0.0159,-0.0349,-0.0412,-0.0119,0.0193,0.2777,-23.4,155.3,-1,34.2,154.8,553.34,551.41,635.2,622.34,610.94,670.66,295.57,283.17,264.9,267.63,268.55,242.7,405.17,359.28,206,53.9,30.51,23.81
0.58,-83.88,-228.65,-23.93,0.0053,-0.0245,-0.0554,-0.0355,-0.0281,0.2567,-23.69,155.2,-1.2,33.1,154.7,555.57,552.95,634.39,622.36,610.3,670.77,295.7,282.83,263.89,268.1,268.98,242.44,406.27,360.82,205.91,53.75,30.59,23.68
0.585,-71.61,-242.21,-35.67,-0.0033,-0.0166,-0.0027,-0.044,-0.0692,0.2289,-22.61,155.5,-2,31.8,155.1,557.67,554.55,633.28,622.34,610.63,670.69,294.96,282.62,263.25,267.92,267.27,242.26,407.27,362.16,205.62,53.58,30.92,23.58
0.59,-39.47,-246.1,-90.9,-0.0107,-0.0076,0.0123,-0.0554,-0.0993,0.1984,-21.48,155.5,-2.4,30.5,155.1,560,556.08,632.11,622.27,611.19,670.83,294.35,282.24,262.66,267.85,265.65,242.18,408.2,363.36,205.13,53.27,31,23.59
0.595,-7.3,-238.39,-87.06,-0.0186,-0.0027,0.0024,-0.0615,-0.1181,0.1638,-20.65,155.6,-2.5,29.3,155.2,562.64,558,631.23,621.97,612.19,670.67,293.46,281.68,262.25,267.89,264.24,242.2,409,364.17,204.45,52.87,30.71,23.6
0.6,-14.32,-229.24,-128.89,-0.0172,0.0041,-0.0218,-0.0668,-0.128,0.1304,-20.26,156.4,-2,28.2,156.1,564.94,560.29,630.51,621.6,611.96,670.61,292.54,280.93,261.84,268.02,263.87,242.22,409.73,364.78,203.62,52.38,30.15,23.63
0.605,-27.98,-218.39,-128.9,-0.0183,0.007,-0.0414,-0.0667,-0.1318,0.0887,-20.78,156.9,-2.1,27,156.4,567.64,562.62,629.88,621.33,612.5,670.46,291.99,280.15,261.55,268,264.04,242.05,410.1,365.28,202.6,51.94,30.27,23.74
0.61,-10.3,-191.85,-115.69,-0.012,0.0117,-0.0549,-0.0637,-0.1283,0.048,-20.86,157.6,-2.7,25.9,157.1,570.3,565.15,629.37,621.24,612.97,670.38,291.43,279.88,261.37,268.12,263.63,241.75,410.33,365.69,201.57,51.51,30.82,23.79
0.615,75.61,-155.25,-102.47,-0.0145,0.0121,-0.0555,-0.0538,-0.1156,0.0112,-20.65,157.8,-3,25,157.2,573.14,567.49,629.05,621.14,613.15,670.12,290.54,279.01,261.03,268.28,263.04,241.57,410.4,365.99,200.69,51.17,31.22,23.91
0.62,159.49,-104.77,-73.73,-0.0109,0.0125,-0.0507,-0.0431,-0.0991,-0.0151,-21.43,158.5,-2.2,24.4,157.9,575.4,569.85,629.1,620.83,611.93,669.85,289.61,278.1,260.65,268.39,264.05,241.32,410.33,366,200.04,50.86,30.69,23.91
0.625,213.75,-49.98,-109.96,-0.0128,0.0105,-0.0385,-0.0306,-0.0775,-0.0353,-21.87,159,-0.6,23.9,158.1,577.43,571.9,629.38,620.71,610.73,669.8,288.86,276.62,260.28,268.53,264.97,241.27,410.23,365.81,199.6,50.56,29.42,24.01
0.63,190.88,-11.14,-89.43,-0.0117,0.0083,-0.0367,-0.0192,-0.0549,-0.0566,-22.33,159.4,0.5,23.8,158.4,579.04,573.55,629.96,620.67,610.57,669.86,288.21,275.96,260.16,268.25,265.5,241.14,409.93,365.25,199.32,50.41,28.51,24.03
0.635,136.72,6.34,-194.86,-0.0102,0.008,-0.0453,-0.006,-0.0297,-0.0752,-22.79,159.8,1.2,24,159.1,580.73,575.4,630.87,620.79,610.77,670.09,287.36,276.24,259.99,268.26,265.96,241.04,409.47,364.56,199.21,50.4,28.17,24.17
0.64,94.47,29.98,-185.1,-0.0045,0.0063,-0.0513,0.0067,-0.01,-0.0907,-24.31,160.3,1.6,24.1,159.4,582.33,577.27,632.02,620.98,611.06,670.11,287.03,275.69,259.79,268.09,267.65,240.97,408.97,363.92,199.36,50.58,28.22,24.2
0.645,73.01,71.11,-65.89,5e-04,0.006,-0.0399,0.0128,0.0044,-0.095,-25.28,162.3,2.1,24.1,161.3,583.9,580.46,633.37,621.06,610.64,670.13,286.68,275.24,259.54,267.49,268.96,240.87,408.5,363.42,199.49,50.72,28.18,24.23
0.65,69.85,114.83,68.47,2e-04,0.0043,-0.0115,0.0175,0.0109,-0.0991,-26.44,162.5,2.4,24.4,161.4,585.33,582.02,634.77,621.52,610.57,669.97,286.52,274.97,259.22,267.03,270.18,240.63,408.23,363.02,199.75,50.85,28.22,24.15
0.655,61.07,153.91,222.55,-0.0028,0.0051,0.0076,0.0198,0.0138,-0.0918,-26.69,161.2,2.7,25.4,160.3,586.63,582.37,636.33,621.54,610.71,669.88,286.35,274.73,258.97,266.71,270.23,240.49,407.93,362.45,199.86,50.99,28.43,24.16
0.66,58.85,142.86,177.04,-0.0077,0.0037,0.0169,0.0242,0.0109,-0.0781,-26.49,159.1,3,26.4,158.5,588.13,582.17,637.86,621.86,610.93,669.87,286.08,274.81,258.8,266.57,269.96,240.59,407.67,361.93,200.08,51.21,28.55,24.19
0.665,52.33,111.74,113.08,-0.0065,0.005,0.0186,0.0253,0.0045,-0.0623,-26.76,158.3,3.4,27.1,157.9,589.7,583.09,639.49,622.32,611.08,669.89,285.53,274.72,258.7,266.42,270.26,240.6,407.5,361.45,200.19,51.5,28.65,24.23
0.67,56.17,75.75,7.33,-0.0049,0.007,0.0256,0.0241,-0.0035,-0.0464,-26.73,159.1,3.5,27.3,158.7,591.37,585.35,641.03,623.08,611.01,669.87,285.44,275.15,258.72,266.3,270.34,240.7,407.27,361.25,200.26,51.5,28.7,24.21
0.675,59.78,54.76,-13.85,-0.0019,0.0106,0.029,0.0228,-0.0115,-0.0301,-26.52,158.9,3.8,27.6,158.6,593.1,586.86,642.44,623.44,611.14,669.81,285.39,275.12,258.82,266.23,270.05,240.77,407.27,360.85,200.14,51.44,28.84,24.23
0.68,64.44,53.95,48.18,-0.0024,0.0124,0.0282,0.0203,-0.0164,-0.0088,-26.33,158.7,4.1,28,158.5,594.97,588.37,643.62,623.38,611.08,669.72,285.27,275.23,258.89,266.12,269.82,240.8,407.27,360.66,200.01,51.4,28.9,24.29
0.685,59.56,35.36,46.23,-0.0038,0.0138,0.0257,0.0176,-0.021,0.0133,-26.24,158.4,4.6,28.2,158.2,597.14,589.91,644.54,623.13,611.15,669.7,285.22,275.47,258.94,266.44,269.63,240.77,407.5,360.65,199.75,51.61,29.02,24.36
0.69,49.6,16.89,36.32,-0.0046,0.0151,0.0253,0.012,-0.022,0.0353,-26.22,158.1,4.8,28.3,158,599.2,591.47,645.41,623.1,611.14,669.78,285.11,275.84,259.11,266.47,269.69,240.81,407.77,360.81,199.58,51.84,29.15,24.45
0.695,35.23,-6.36,42.12,-0.003,0.0181,0.0242,0.0137,-0.022,0.0526,-26.25,157.9,4.9,28.3,157.9,601.34,593.06,646.09,623.1,611.33,669.88,284.79,276.31,259.19,266.64,269.69,240.81,408,361.1,199.32,51.93,29.45,24.58
0.7,36.33,-19.47,54.13,1e-04,0.0187,0.0246,0.017,-0.0177,0.0739,-26.51,157.8,5.1,28.3,157.9,603.34,594.7,646.75,623.13,611.48,669.87,284.66,276.87,259.45,267.36,269.89,240.76,408.23,361.51,199.18,51.99,29.67,24.68
0.705,36.72,-32.75,91.29,0.0029,0.0192,0.0264,0.0221,-0.013,0.0907,-26.74,157.3,5.3,28.1,157.4,605.8,596.38,647.27,623.13,611.64,669.76,284.41,277.51,259.82,267.86,269.9,240.62,408.33,362.01,199.04,52,29.84,24.78
0.71,40.11,-46.3,118.47,0.0039,0.0193,0.029,0.0221,-0.004,0.1032,-26.95,156.9,5.6,27.9,157,608.24,598.13,647.83,623.07,611.52,669.68,284.3,278.22,260.14,268.09,269.94,240.37,408.5,362.59,199.03,52.09,29.84,24.88
0.715,32.2,-55.34,127.16,1e-04,0.0199,0.0293,0.0214,0.0041,0.1113,-27.33,156.1,5.7,27.7,156.3,611.07,599.94,648.36,623.22,611.5,669.67,284.13,278.98,260.5,268.25,270.15,240.09,408.63,363.22,199.1,52.1,29.92,24.98
0.72,21.83,-61.83,123.12,-0.004,0.0172,0.0276,0.0237,0.0127,0.115,-27.27,155.7,5.9,27.4,155.8,613.67,601.82,648.84,623.35,611.21,669.72,283.99,279.78,260.75,268.52,270.1,239.94,408.77,363.88,199.16,52.19,29.9,25.11
0.725,15.51,-63.02,118.62,-0.0074,0.015,0.0273,0.0276,0.0189,0.1143,-27.3,155.3,5.9,27,155.2,616.4,603.78,649.3,623.58,611.11,669.82,283.48,280.6,260.92,268.52,270.14,239.84,409.03,364.55,199.26,52.29,30.07,25.16
0.73,12.42,-54.67,149.05,-0.0058,0.013,0.0291,0.031,0.0237,0.1092,-27.36,155.2,6,26.7,154.9,618.84,605.84,649.8,623.54,611.16,669.86,282.65,281.45,261.13,268.45,270.26,239.88,409.3,365.2,199.36,52.51,30.22,25.25
0.735,10.32,-49.15,206.66,-0.0053,0.0132,0.0345,0.0337,0.0277,0.0997,-27.52,155,6,26.4,154.2,621.54,608,650.33,623.59,611.14,669.89,281.47,282.29,261.42,268.59,270.36,239.75,409.57,365.81,199.55,52.71,30.46,25.32
0.74,0.93,-47.53,281.37,-0.0059,0.0117,0.0365,0.0388,0.0268,0.0859,-27.82,154.8,6.2,26.3,153.3,624.27,610.26,651.05,623.48,611.31,669.79,279.9,283.11,261.5,268.54,270.57,239.7,409.67,366.37,199.78,52.91,30.62,25.44
0.745,-2.12,-44.53,356.1,-0.0082,0.0108,0.0395,0.0405,0.0236,0.0676,-28.03,154.3,6.1,26,151.8,627.37,612.63,651.91,623.68,611.3,669.68,278.03,283.91,261.73,268.23,270.77,239.69,409.67,366.85,199.96,53.11,30.83,25.44
0.75,-10.25,-47.95,416.98,-0.0114,0.0123,0.0389,0.0365,0.0177,0.0544,-28.62,153.4,6,25.8,150.3,631,615.13,652.93,624.06,611.62,669.5,277.23,284.68,262.12,268.13,271.12,239.53,409.5,367.22,200.12,53.37,31.04,25.43
0.755,-3.54,-47.34,428.33,-0.0126,0.0143,0.0404,0.0318,0.0136,0.0362,-28.91,152.4,5.9,25.5,148.5,635.1,617.76,653.93,624.34,611.72,669.47,275.96,285.39,262.37,267.96,271.39,239.5,409.47,367.47,200.23,53.55,31.3,25.43
0.76,4.56,-53.75,380.23,-0.0143,0.0141,0.0395,0.0385,0.0084,0.0173,-29.12,151,6,25.3,146.7,639.77,620.53,655.06,624.52,611.91,669.41,275.19,286.03,262.63,267.61,271.56,239.52,409.23,367.58,200.42,53.78,31.56,25.54
0.765,15.06,-54.6,331.17,-0.0119,0.0107,0.0411,0.0531,0.0012,-0.0025,-29.37,149.9,6,25.1,145.2,644.5,623.45,656.25,624.77,611.79,669.37,274.33,286.59,262.93,267.2,271.93,239.53,409.07,367.51,200.43,54.04,31.74,25.57
0.77,22.46,-55.65,168.99,-0.0124,0.0106,0.0413,0.0606,-0.0049,-0.02,-29.47,150,6.1,24.7,144.6,648.07,626.53,657.42,625.16,611.59,669.31,273.15,287.06,263.19,266.54,272.16,239.53,408.77,367.26,200.34,54.22,31.88,25.65
0.775,31.59,-42.61,60.45,-0.0099,0.0123,0.0442,0.0595,-0.0115,-0.0381,-29.66,150,6.2,24.4,143.7,651.3,629.19,658.62,625.65,611.28,669.24,271.56,287.62,263.51,266.27,272.56,239.55,408.8,367.27,200.15,54.11,32.02,25.78
0.78,34.51,-18.83,8.65,-0.0132,0.0149,0.0464,0.0599,-0.0157,-0.0531,-29.95,151.2,6.4,24.2,144.5,653.64,632.07,659.94,626.03,611.26,669.23,271.19,287.94,264.04,266.35,272.85,239.46,409.23,367.01,200.04,54.1,32.23,25.97
0.785,41.82,4.42,-49.58,-0.0129,0.0137,0.0518,0.0624,-0.0228,-0.0659,-30.33,151.7,6.7,24.2,144.7,656.4,634.87,661.4,626.31,611.38,669.18,270.8,288.21,264.48,266.63,273.25,239.44,409.13,366.68,199.97,54.64,32.44,26.03
0.79,47.25,22.18,-78.87,-0.0176,0.0133,0.0584,0.0633,-0.0258,-0.0733,-30.59,152.2,6.8,24.3,144.9,658.94,637.54,662.87,626.57,611.49,669.19,270.66,288.51,264.74,266.42,273.55,239.44,408.77,366.25,199.84,55.57,32.67,25.98
0.795,54.6,32.33,-81.87,-0.0165,0.0128,0.0662,0.0657,-0.026,-0.0756,-30.84,151.9,7.1,24.5,144.8,662.3,640.31,664.43,626.42,611.47,669.06,271.15,288.79,265.35,266.55,273.86,239.47,408.03,365.85,199.71,56.15,32.9,25.97
0.8,57.18,40.77,-114.08,-0.0171,0.0116,0.0708,0.0786,-0.0248,-0.0818,-31.11,152.9,7.4,24.6,145.9,664.7,643.33,665.99,626.4,611.61,669.01,272.03,288.96,265.8,267.1,273.95,239.32,407.77,365.32,199.54,56.35,33.25,26.05
0.805,49.27,46.81,-77.09,-0.0184,0.0069,0.0771,0.0926,-0.0247,-0.0826,-31.27,153.8,7.8,24.9,146.1,667.44,646.56,667.65,626.22,611.75,668.81,271.45,289.25,266.01,267.44,274.04,239.39,407.33,364.82,199.44,56.55,33.62,26.18
0.81,44.35,53.86,16.25,-0.0231,0.0054,0.0843,0.0964,-0.024,-0.0833,-31.17,155.1,7.9,25.1,146.7,669.64,649.86,669.54,626.53,612.05,668.77,271.76,289.94,266.31,268.11,273.84,239.53,406.87,364.28,199.28,56.9,34.16,26.23
0.815,50.55,61.07,16.88,-0.0268,0.007,0.094,0.0907,-0.0196,-0.0808,-31.24,155.2,8.1,25.4,146.1,673,652.96,671.41,626.75,612.16,668.49,271.46,290.89,266.75,268.74,273.93,239.76,406.4,363.85,199.14,57.2,34.67,26.23
0.82,48.8,68.66,19.49,-0.0251,0.0101,0.0884,0.0924,-0.015,-0.0768,-31.28,155.7,8.3,25.7,145.9,676.14,656.29,673.34,626.98,612.37,668.49,271.16,291.6,267.1,269.39,274.01,239.91,405.97,363.48,199.04,57.5,35.19,26.29
0.825,44.42,73.82,-1.14,-0.0241,0.0096,0.1017,0.1034,-0.0103,-0.0715,-31.3,155.7,8.8,26.1,146,680,659.72,675.24,627.12,612.37,668.39,272.35,292.36,267.36,270.44,274.16,240.1,405.53,363.18,198.91,58.04,35.55,26.36
0.83,34.96,81.1,-32.1,-0.0229,0.0066,0.1178,0.1172,-0.0075,-0.0642,-31.53,155.4,8.9,26.5,146.5,683.9,662.93,677.29,627.19,612.68,668.31,274.31,292.83,267.75,270.82,274.35,240.23,405.07,362.88,198.81,58.73,36.09,26.31
0.835,56.35,85.56,-60.57,-0.0232,0.0054,0.1488,0.1306,-0.0011,-0.0569,-31.8,154.8,9,26.9,146.2,687.94,665.97,679.3,627.5,612.91,668.02,275.3,293.64,268.01,271.16,274.67,240.5,404.6,362.51,198.77,59.46,36.66,26.3
0.84,48.36,84.54,-137.49,-0.0206,0.0053,0.1643,0.1458,0.0074,-0.0509,-31.82,154.1,9,27.3,146.4,692.07,669.03,681.33,627.71,612.99,667.86,277.49,294.43,268.37,271.57,274.58,240.54,404.03,362.21,198.86,60.1,37.37,26.33
0.845,25.52,79.66,-281.46,-0.0228,0.0048,0.1804,0.1611,0.0161,-0.0494,-30.8,154.3,9.9,27.8,146.9,695.47,672.32,683.55,628.12,612.68,667.81,279.68,295.41,268.66,272.07,273.65,240.79,403.7,362.01,198.96,60.77,37.32,26.47
0.85,-36.9,72.57,-367.95,-0.0228,0.0041,0.1976,0.174,0.0241,-0.048,-29.69,154.8,9.9,28.2,148.7,699.1,675.82,685.78,628.44,612.49,667.8,283.11,296.05,268.84,272.29,272.54,241.01,403.97,361.74,199.03,61.52,38.34,26.53
0.855,-124.09,71.76,-413.85,-0.0238,0.0051,0.2098,0.1849,0.0296,-0.0428,-28.95,155.8,9.5,28.5,150.5,701.97,679.22,687.92,628.86,612.52,667.66,286.74,297.1,269.14,272.28,271.75,241.24,404.1,361.6,199.06,62.41,39.51,26.51
0.86,-160.93,79.53,-434.17,-0.0185,0.0081,0.2246,0.198,0.035,-0.0369,-28.74,156.2,8.2,28.8,152,705.5,682.85,690.02,629.23,612.91,667.61,290.39,298.13,269.44,272.49,271.58,241.58,403.83,361.44,199.22,63.43,41.59,26.5
0.865,-173.82,91.21,-476.93,-0.0168,0.012,0.2399,0.2143,0.0409,-0.0302,-29.35,156.2,7.4,29.2,153.2,708.74,686.22,692.53,629.78,613.89,667.46,294.11,298.93,269.79,272.23,271.89,241.77,403.1,361.3,199.51,64.49,42.88,26.5
0.87,-123.55,101.76,-529.72,-0.0156,0.0165,0.2771,0.234,0.0475,-0.0281,-30,157.7,6.7,29.8,155.3,711.24,689.88,695.12,630.25,615.07,667.35,297.02,299.75,269.9,272.31,272.12,241.93,403.3,361.01,199.84,65.56,44.21,26.53
0.875,-92.26,109.91,-448.49,-0.0159,0.0234,0.2959,0.2516,0.0542,-0.0222,-30.31,159.3,6,30.3,157.8,713.54,693.42,697.75,631.11,615.95,667.25,301.8,301.15,270.07,272.36,272.29,242.29,403.57,360.77,200.12,66.74,45.44,26.56
0.88,-63.83,126.6,-302.41,-0.0154,0.0319,0.3164,0.2671,0.0596,-0.0246,-30.08,160.9,5.8,30.8,160.2,716.37,697.24,700.36,631.8,615.78,667.12,306.17,302.48,270.32,272.47,272.3,242.56,404.5,360.73,200.29,67.97,46.58,26.57
0.885,-55.96,157.6,-197.17,-0.0164,0.0422,0.3222,0.2812,0.0637,-0.0272,-29.9,160.5,5.6,31.4,160.2,720,700.78,703.02,632.79,615.45,667.1,308.92,303.97,270.49,272.69,272.61,242.92,403.33,360.67,200.52,69.36,47.88,26.7
0.89,-77.76,195.88,-204.35,-0.0178,0.0545,0.3486,0.2994,0.0665,-0.0305,-29.75,159.6,5.4,32.3,160.1,724.37,704.25,706,633.68,615.34,667.02,314.79,305.3,270.46,272.86,272.84,243.31,402.73,360.7,200.91,70.82,49.36,26.93
0.895,-113.23,234.57,-286.04,-0.0191,0.0672,0.3786,0.3217,0.0692,-0.0262,-30.13,160.4,4.9,33.5,160.9,726.13,707.11,709.06,634.81,615.88,667.03,318.23,306.78,270.21,273.09,273.51,243.82,402.43,360.6,201.34,72.46,51.18,27.3
0.9,-143.28,270.96,-475.04,-0.021,0.082,0.4149,0.3461,0.0743,-0.0196,-31.58,162.9,4.2,34.7,163.4,726.53,709.84,712.28,635.8,616.63,667.01,320.07,308.06,270.2,273.28,275.12,244.15,403.9,360.63,201.74,74.1,53.13,27.7
0.905,-161.83,307.47,-423.52,-0.0241,0.0996,0.4563,0.3726,0.0827,-0.0142,-33.58,164.3,3.3,36.1,164.7,727.53,712.35,715.64,636.95,617.37,666.89,320.81,309.41,270.27,273.44,277.31,244.43,404.27,360.38,202.05,75.76,55.33,28.1
0.91,-185.45,340.57,-266.85,-0.0302,0.1204,0.5006,0.3969,0.092,-0.005,-35.15,167.1,2.5,37.7,167.5,726.97,715.01,719.29,638.2,618.3,666.78,321.71,310.35,269.89,273.91,279.09,244.95,404.43,360.08,202.41,77.49,57.71,28.61
0.915,-200.31,360.01,-85.09,-0.0418,0.1433,0.5487,0.4215,0.0983,0.0044,-36.45,167.3,1.6,39.6,167.6,728.89,717.58,723.36,639.62,619.3,666.57,322.57,311.95,269.59,274.14,280.19,245.27,404.23,359.78,202.84,79.46,60.31,29.23
0.92,-228.11,376.42,131.54,-0.0484,0.1717,0.5927,0.4479,0.1074,0.0156,-37.54,167.3,0.5,41.6,167.6,731.33,720.37,727.61,641.41,620.73,666.4,324.57,313.23,269.19,274.74,281.18,246.09,404.27,359.7,203.3,81.64,63.14,29.89
0.925,-260.46,382.98,252.96,-0.0521,0.2087,0.6384,0.4824,0.1204,0.0224,-38.81,165.7,-0.7,43.3,166.1,736.05,723.62,731.85,643.43,622.11,666.2,326.27,314.56,268.67,275.32,282.41,246.95,404.7,359.8,203.83,84.05,66.18,30.66
0.93,-300.65,403.05,345.12,-0.0383,0.2573,0.6815,0.5195,0.1394,0.0336,-40.43,165.2,-2,45.3,165.5,740.14,727.31,736.51,645.67,623.94,665.92,327.39,315.83,267.84,275.99,283.83,248.07,405.4,360.03,204.43,86.6,69.39,31.55
0.935,-324.94,436.87,493.67,-0.0143,0.3135,0.7265,0.5586,0.1599,0.0424,-42.19,163.9,-3.6,47.3,163.7,744.4,730.69,741.43,648.2,625.98,665.59,326.58,316.74,266.98,276.59,285.25,249.36,405.33,360.42,205.12,89.2,72.91,32.72
